source,target,approximate,no map,combination,scenario,choice list,descriptions
79671,R85610,1,0,0,1,0,Atypical squamous cells of undetermined significance on cytologic smear of anus (ASC-US)
79672,R85611,1,0,0,1,0,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of anus (ASC-H)
79673,R85612,1,0,0,1,0,Low grade squamous intraepithelial lesion on cytologic smear of anus (LGSIL)
79674,R85613,1,0,0,1,0,High grade squamous intraepithelial lesion on cytologic smear of anus (HGSIL)
79675,R8581,1,0,0,1,0,Anal high risk human papillomavirus (HPV) DNA test positive
79676,R85614,1,0,0,1,0,Cytologic evidence of malignancy on smear of anus
79677,R85616,1,0,0,1,0,Satisfactory anal smear but lacking transformation zone
79678,R85615,1,0,0,1,0,Unsatisfactory cytologic smear of anus
79679,R85618,1,0,0,1,0,Other abnormal cytological findings on specimens from anus
79679,R8582,1,0,0,1,0,Anal low risk human papillomavirus (HPV) DNA test positive
7969,R6889,1,0,0,1,0,Other general symptoms and signs
797,R4181,1,0,0,1,0,Age-related cognitive decline
7980,R99,1,0,0,1,0,Ill-defined and unknown cause of mortality
7981,R99,1,0,0,1,0,Ill-defined and unknown cause of mortality
7982,R99,1,0,0,1,0,Ill-defined and unknown cause of mortality
7989,R99,1,0,0,1,0,Ill-defined and unknown cause of mortality
79901,R0901,1,0,0,1,0,Asphyxia
79902,R0902,1,0,0,1,0,Hypoxemia
7991,R092,1,0,0,1,0,Respiratory arrest
79921,R450,1,0,0,1,0,Nervousness
79922,R454,1,0,0,1,0,Irritability and anger
79923,R4587,1,0,0,1,0,Impulsiveness
79924,R4586,1,0,0,1,0,Emotional lability
79925,R453,1,0,0,1,0,Demoralization and apathy
79929,R4589,1,0,0,1,0,Other symptoms and signs involving emotional state
7993,R5381,1,0,0,1,0,Other malaise
7994,R64,1,0,0,1,0,Cachexia
79951,R41840,1,0,0,1,0,Attention and concentration deficit
79952,R41841,1,0,0,1,0,Cognitive communication deficit
79953,R41842,1,0,0,1,0,Visuospatial deficit
79954,R41843,1,0,0,1,0,Psychomotor deficit
79955,R41844,1,0,0,1,0,Frontal lobe and executive function deficit
79959,R4189,1,0,0,1,0,Other symptoms and signs involving cognitive functions and awareness
79981,R6882,1,0,0,1,0,Decreased libido
79982,R6813,1,0,0,1,0,Apparent life threatening event in infant (ALTE)
79989,R69,1,0,0,1,0,"Illness, unspecified"
7999,R69,1,0,0,1,0,"Illness, unspecified"
7999,R99,1,0,0,1,0,Ill-defined and unknown cause of mortality
80000,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80001,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80002,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80003,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80004,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80005,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80006,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80009,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80010,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80010,S06330A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter"
80011,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80011,S06330A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter"
80012,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80012,S06331A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter"
80012,S06332A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80013,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80013,S06333A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80013,S06334A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter"
80014,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80014,S06335A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80015,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80015,S06336A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80015,S06337A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80015,S06338A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
80016,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80016,S06339A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter"
80019,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80019,S06330A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter"
80020,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80020,S064X0A,1,0,0,1,0,"Epidural hemorrhage without loss of consciousness, initial encounter"
80020,S065X0A,1,0,0,1,0,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter"
80020,S066X0A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter"
80021,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80021,S064X0A,1,0,0,1,0,"Epidural hemorrhage without loss of consciousness, initial encounter"
80021,S065X0A,1,0,0,1,0,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter"
80021,S066X0A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter"
80022,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80022,S064X1A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter"
80022,S064X2A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80022,S065X1A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter"
80022,S065X2A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80022,S066X1A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter"
80022,S066X2A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80023,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80023,S064X3A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80023,S064X4A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter"
80023,S065X3A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80023,S065X4A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter"
80023,S066X3A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80023,S066X4A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter"
80024,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80024,S064X5A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80024,S065X5A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80024,S066X5A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80025,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80025,S064X6A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80025,S064X7A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80025,S064X8A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of any duration with death due to other causes prior to regaining consciousness, initial encounter"
80025,S065X6A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80025,S065X7A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter"
80025,S065X8A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, initial encounter"
80025,S066X6A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80025,S066X7A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80025,S066X8A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
80026,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80026,S064X9A,1,0,0,1,0,"Epidural hemorrhage with loss of consciousness of unspecified duration, initial encounter"
80026,S065X9A,1,0,0,1,0,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter"
80026,S066X9A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter"
80029,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80029,S064X0A,1,0,0,1,0,"Epidural hemorrhage without loss of consciousness, initial encounter"
80029,S065X0A,1,0,0,1,0,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter"
80029,S066X0A,1,0,0,1,0,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter"
80030,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80030,S06360A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter"
80031,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80031,S06360A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter"
80032,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80032,S06361A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter"
80032,S06362A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80033,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80033,S06363A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter"
80033,S06364A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter"
80034,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80034,S06365A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80035,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80035,S06366A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80035,S06367A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80035,S06368A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
80036,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80036,S06369A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter"
80039,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80039,S06360A,1,0,0,1,0,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter"
80040,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80040,S06890A,1,0,0,1,0,"Other specified intracranial injury without loss of consciousness, initial encounter"
80040,S069X0A,1,0,0,1,0,"Unspecified intracranial injury without loss of consciousness, initial encounter"
80041,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80041,S06890A,1,0,0,1,0,"Other specified intracranial injury without loss of consciousness, initial encounter"
80041,S069X0A,1,0,0,1,0,"Unspecified intracranial injury without loss of consciousness, initial encounter"
80042,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80042,S06891A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter"
80042,S06892A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80042,S069X1A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter"
80042,S069X2A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter"
80043,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80043,S06893A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80043,S06894A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter"
80043,S069X3A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
80043,S069X4A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter"
80044,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80044,S06895A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80044,S069X5A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
80045,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80045,S06896A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80045,S06897A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80045,S06898A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
80045,S069X6A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
80045,S069X7A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
80045,S069X8A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
80046,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80046,S06899A,1,0,0,1,0,"Other specified intracranial injury with loss of consciousness of unspecified duration, initial encounter"
80046,S069X9A,1,0,0,1,0,"Unspecified intracranial injury with loss of consciousness of unspecified duration, initial encounter"
80049,S020XXA,1,0,0,1,0,"Fracture of vault of skull, initial encounter for closed fracture"
80049,S06890A,1,0,0,1,0,"Other specified intracranial injury without loss of consciousness, initial encounter"
80049,S069X0A,1,0,0,1,0,"Unspecified intracranial injury without loss of consciousness, initial encounter"
80050,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80051,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80052,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80053,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80054,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80055,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80056,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80059,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80060,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80060,S06330A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter"
80061,S020XXB,1,0,0,1,0,"Fracture of vault of skull, initial encounter for open fracture"
80061,S06330A,1,0,0,1,0,"Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter"
